id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
39385412,BMW,5 Serisi,2016,1740000,TRY,,,258000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive-m-sport/kut-kar-motors-tan-hatasiz-f10-5-20i-executive-m-sport-hatasiz/39385412
38049789,BMW,5 Serisi,2016,1985000,TRY,,,270000,,Otomatik,Beyaz,Mardin,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-525d-xdrive-premium/hatasiz-boyasiz-degisensiz-tramer-kayitsiz-beyaz-balina/38049789
39470587,BMW,6 Serisi,2016,6600000,TRY,,,128000,,Otomatik,Siyah,Konya,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-6-serisi-640d-gran-coupe/ilk-sahibinden-hatasiz-boyasiz-tramersiz-garaj-arabasi/39470587
39428121,BMW,3 Serisi,2016,1635000,TRY,,,185000,,Otomatik,Beyaz,Bursa,TR,https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2016-model/39428121
39092934,BMW,3 Serisi,2016,1970000,TRY,,,138000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/2016-bmw-320i-ed-40-yil-hatasiz-ici-kirmizi-nbt-lci-harman-navi/39092934
38975195,BMW,1 Serisi,2016,1425000,TRY,,,150000,,Otomatik,Beyaz,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-1-serisi-116d-m-plus/akm-motors-2016-boyasiz-sedef-beyaz-lci-k-isitma-g-gorus-k-ayna/38975195
37207391,BMW,1 Serisi,2016,1395000,TRY,,,152000,,Otomatik,Beyaz,Afyonkarahisar,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-1-serisi-118i-one-edition/152-000km-boyasiz-1-18i-one-edition-lci-deri-17jant-sedeflibeyaz/37207391
38643754,BMW,1 Serisi,2016,1330000,TRY,,,105000,,Otomatik,Turuncu,Muğla,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-1-serisi-116d-joy-plus/2016-bmw-116-dizel-otomatik-joy-plus-105000-km-de/38643754
39320709,BMW,5 Serisi,2016,1850000,TRY,,,224000,,Otomatik,Beyaz,Malatya,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive-luxury-line/emsalsiz-temizlikte-full-paket/39320709
39495319,BMW,3 Serisi,2016,1340000,TRY,,,227000,,Otomatik,Beyaz,Ankara,TR,https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-m-plus/sahibinden-bmw-3-serisi-320i-ed-m-plus-2016-model-226-000-km-beyaz/39495319
34463229,BMW,5 Serisi,2016,2070000,TRY,,,147000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive/respect-motors-2016-bmw-5-20i-dir-istma-hayalt-vakum-e-bgj-perde/34463229
33796694,BMW,5 Serisi,2016,1950000,TRY,,,173000,,Otomatik,Siyah,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-525d-xdrive-executive/2016-bmw-525xdrive-executive-orjinal-173-000-km/33796694
34673456,BMW,4 Serisi,2016,1679500,TRY,,,171000,,Otomatik,Mavi,Antalya,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-4-serisi-418i-m-sport/mithat-otomotiv-den-hatasiz-masrafsiz-2016-bmw-4-18-m-sport/34673456
39499835,BMW,3 Serisi,2016,1465000,TRY,,,165000,,Otomatik,Siyah,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2016-model-bmw-320i-ed-lci-makyajli-yari-pesinatla-fuzul-vs/39499835
39499840,BMW,3 Serisi,2016,2050000,TRY,,,97915,,Otomatik,Kırmızı,Balıkesir,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2016-bmw-320i-ed-97-bin-km-servis-bakimli-lci-melbourne/39499840
37667009,BMW,5 Serisi,2016,2235000,TRY,,,125000,,Otomatik,Beyaz,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive-plus/aksoy-dan-hatasiz-boyasiz-tramersiz-cift-renk-antrasit-tavan/37667009
39499696,BMW,3 Serisi,2016,1597000,TRY,,,205522,,Otomatik,Mavi,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/my-car-2016-bmw-320i-m-sport-40th-year-edition-ilk-kullanicidan/39499696
35022643,BMW,3 Serisi,2016,1325000,TRY,,,230000,,Otomatik,Gri (Gümüş),Ankara,TR,https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2016-model-230-000-km-gri-gumus/35022643
39499692,BMW,3 Serisi,2016,2100000,TRY,,,108000,,Otomatik,Beyaz,Konya,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/hayalet-ekranli-hatasiz-40-yil-paket/39499692
39499633,BMW,2 Serisi,2016,1915000,TRY,,,41141,,Otomatik,Füme,Kocaeli,TR,https://www.arabam.com/ilan/galeriden-satilik-bmw-2-serisi-218i-m-sport/2016-bmw-2-18i-msport-41-141-km-boyasiz-k-karti-ile/39499633
